id,course_name,date_created,school_id,public_course,category,sync_date
8,biology489,2019-03-22 00:00:00,472,1,5,2019-03-23 00:00:00
57,biology719,2020-05-13 00:00:00,153,1,8,2020-05-14 00:00:00
57,biology851,2019-03-28 00:00:00,798,0,4,2019-03-29 00:00:00
31,biology591,2020-03-06 00:00:00,669,1,7,2020-03-07 00:00:00
18,biology372,2019-11-25 00:00:00,661,0,6,2019-11-26 00:00:00
31,biology792,2019-08-20 00:00:00,592,0,0,2019-08-21 00:00:00
39,biology318,2019-05-28 00:00:00,308,0,8,2019-05-29 00:00:00
5,biology987,2019-12-22 00:00:00,669,1,5,2019-12-23 00:00:00
15,biology79,2020-05-09 00:00:00,507,0,1,2020-05-10 00:00:00
21,biology1165,2019-09-23 00:00:00,191,0,6,2019-09-24 00:00:00
38,biology1187,2019-07-11 00:00:00,500,0,5,2019-07-12 00:00:00
49,biology1085,2019-08-28 00:00:00,73,0,8,2019-08-29 00:00:00
26,biology1000,2019-11-24 00:00:00,342,1,6,2019-11-25 00:00:00
6,biology1155,2019-06-06 00:00:00,21,0,1,2019-06-07 00:00:00
52,biology1066,2020-01-14 00:00:00,325,1,4,2020-01-15 00:00:00
0,biology358,2020-06-08 00:00:00,729,1,1,2020-06-09 00:00:00
46,biology895,2020-08-11 00:00:00,605,0,3,2020-08-12 00:00:00
31,biology500,2019-06-16 00:00:00,673,1,4,2019-06-17 00:00:00
8,biology310,2019-03-27 00:00:00,175,0,2,2019-03-28 00:00:00
29,biology737,2019-03-22 00:00:00,748,1,6,2019-03-23 00:00:00
53,biology485,2020-07-09 00:00:00,679,1,3,2020-07-10 00:00:00
18,biology221,2020-04-02 00:00:00,315,1,5,2020-04-03 00:00:00
37,biology241,2019-07-11 00:00:00,679,1,4,2019-07-12 00:00:00
25,biology619,2019-11-17 00:00:00,427,0,1,2019-11-18 00:00:00
2,biology785,2019-01-13 00:00:00,585,0,1,2019-01-14 00:00:00
8,biology481,2019-04-11 00:00:00,284,1,3,2019-04-12 00:00:00
28,biology588,2019-01-15 00:00:00,555,1,6,2019-01-16 00:00:00
23,biology1356,2019-04-11 00:00:00,599,0,5,2019-04-12 00:00:00
50,biology923,2019-10-30 00:00:00,714,0,3,2019-10-31 00:00:00
12,biology594,2020-07-28 00:00:00,77,0,8,2020-07-29 00:00:00
33,biology925,2020-05-30 00:00:00,362,1,6,2020-05-31 00:00:00
20,biology966,2020-06-06 00:00:00,601,0,3,2020-06-07 00:00:00
11,biology407,2019-10-20 00:00:00,498,1,2,2019-10-21 00:00:00
30,biology555,2019-03-04 00:00:00,814,1,8,2019-03-05 00:00:00
51,biology150,2020-04-04 00:00:00,673,1,4,2020-04-05 00:00:00
11,biology348,2020-07-07 00:00:00,100,1,6,2020-07-08 00:00:00
8,biology1064,2019-07-03 00:00:00,381,1,3,2019-07-04 00:00:00
34,biology1379,2019-01-05 00:00:00,702,1,1,2019-01-06 00:00:00
9,biology533,2019-12-31 00:00:00,577,1,8,2020-01-01 00:00:00
25,biology993,2020-04-04 00:00:00,850,1,2,2020-04-05 00:00:00
57,biology651,2019-09-18 00:00:00,385,0,4,2019-09-19 00:00:00
51,biology1007,2020-05-14 00:00:00,436,1,2,2020-05-15 00:00:00
8,biology317,2019-05-11 00:00:00,31,1,3,2019-05-12 00:00:00
54,biology1008,2019-05-20 00:00:00,485,0,1,2019-05-21 00:00:00
6,biology162,2019-11-06 00:00:00,755,0,8,2019-11-07 00:00:00
12,biology737,2020-07-09 00:00:00,773,1,6,2020-07-10 00:00:00
15,biology1263,2019-08-27 00:00:00,138,0,8,2019-08-28 00:00:00
30,biology1098,2020-06-20 00:00:00,389,0,1,2020-06-21 00:00:00
10,biology779,2020-08-22 00:00:00,822,1,6,2020-08-23 00:00:00
23,biology744,2019-04-28 00:00:00,508,0,1,2019-04-29 00:00:00
44,biology10,2020-01-21 00:00:00,258,1,1,2020-01-22 00:00:00
6,biology1351,2020-08-08 00:00:00,207,1,1,2020-08-09 00:00:00
43,biology812,2019-01-30 00:00:00,540,1,6,2019-01-31 00:00:00
0,biology574,2020-04-13 00:00:00,672,0,2,2020-04-14 00:00:00
9,biology521,2020-07-20 00:00:00,194,0,7,2020-07-21 00:00:00
15,biology1304,2019-05-16 00:00:00,716,1,3,2019-05-17 00:00:00
55,biology42,2020-02-01 00:00:00,77,0,6,2020-02-02 00:00:00
3,biology1398,2019-09-01 00:00:00,518,1,2,2019-09-02 00:00:00
59,biology199,2019-12-26 00:00:00,320,1,2,2019-12-27 00:00:00
61,biology607,2019-11-17 00:00:00,381,0,2,2019-11-18 00:00:00
11,biology802,2019-02-22 00:00:00,51,0,2,2019-02-23 00:00:00
22,biology1152,2019-11-18 00:00:00,388,0,2,2019-11-19 00:00:00
24,biology431,2020-06-22 00:00:00,746,1,2,2020-06-23 00:00:00
39,biology546,2019-12-23 00:00:00,537,0,3,2019-12-24 00:00:00
53,biology343,2019-10-05 00:00:00,107,0,4,2019-10-06 00:00:00
61,biology122,2020-05-27 00:00:00,191,1,0,2020-05-28 00:00:00
31,biology590,2019-09-24 00:00:00,334,1,3,2019-09-25 00:00:00
47,biology609,2019-09-09 00:00:00,30,0,6,2019-09-10 00:00:00
23,biology1220,2020-01-30 00:00:00,540,0,4,2020-01-31 00:00:00
7,biology21,2020-03-17 00:00:00,427,1,3,2020-03-18 00:00:00
22,biology1298,2020-07-17 00:00:00,314,1,3,2020-07-18 00:00:00
46,biology1199,2020-04-19 00:00:00,19,1,4,2020-04-20 00:00:00
11,biology1239,2020-07-05 00:00:00,547,0,7,2020-07-06 00:00:00
40,biology797,2019-10-31 00:00:00,404,0,3,2019-11-01 00:00:00
28,biology76,2020-03-24 00:00:00,381,0,1,2020-03-25 00:00:00
9,biology809,2019-03-05 00:00:00,662,0,2,2019-03-06 00:00:00
19,biology1341,2019-03-09 00:00:00,23,0,5,2019-03-10 00:00:00
36,biology825,2019-10-01 00:00:00,478,0,6,2019-10-02 00:00:00
27,biology329,2019-04-16 00:00:00,590,1,4,2019-04-17 00:00:00
15,biology155,2020-08-18 00:00:00,586,1,4,2020-08-19 00:00:00
15,biology1356,2019-06-05 00:00:00,717,0,6,2019-06-06 00:00:00
33,biology513,2019-03-23 00:00:00,101,1,3,2019-03-24 00:00:00
41,biology514,2019-09-22 00:00:00,787,0,4,2019-09-23 00:00:00
14,biology1103,2020-04-18 00:00:00,330,0,7,2020-04-19 00:00:00
2,biology555,2020-04-21 00:00:00,744,1,6,2020-04-22 00:00:00
59,biology1196,2020-02-23 00:00:00,61,0,7,2020-02-24 00:00:00
41,biology343,2019-03-04 00:00:00,586,0,8,2019-03-05 00:00:00
16,biology1259,2019-11-12 00:00:00,590,1,2,2019-11-13 00:00:00
30,biology904,2020-07-20 00:00:00,283,0,2,2020-07-21 00:00:00
20,biology1382,2020-04-04 00:00:00,635,0,5,2020-04-05 00:00:00
30,biology582,2020-04-17 00:00:00,734,1,6,2020-04-18 00:00:00
18,biology1127,2019-06-23 00:00:00,191,1,1,2019-06-24 00:00:00
37,biology111,2020-04-18 00:00:00,495,0,0,2020-04-19 00:00:00
35,biology150,2019-08-29 00:00:00,691,0,0,2019-08-30 00:00:00
35,biology784,2020-01-03 00:00:00,840,0,7,2020-01-04 00:00:00
45,biology610,2019-11-30 00:00:00,237,0,3,2019-12-01 00:00:00
36,biology757,2020-06-29 00:00:00,784,0,5,2020-06-30 00:00:00
49,biology1105,2020-01-17 00:00:00,168,0,8,2020-01-18 00:00:00
50,biology777,2020-08-17 00:00:00,523,0,0,2020-08-18 00:00:00
6,biology267,2020-04-02 00:00:00,842,1,7,2020-04-03 00:00:00
48,biology906,2020-06-08 00:00:00,471,1,7,2020-06-09 00:00:00
29,biology316,2019-12-01 00:00:00,539,0,5,2019-12-02 00:00:00
17,biology1363,2019-03-06 00:00:00,662,0,1,2019-03-07 00:00:00
58,biology733,2019-05-16 00:00:00,440,0,1,2019-05-17 00:00:00
29,biology474,2020-06-04 00:00:00,571,0,8,2020-06-05 00:00:00
1,biology381,2019-07-04 00:00:00,597,1,3,2019-07-05 00:00:00
59,biology773,2020-07-10 00:00:00,826,1,7,2020-07-11 00:00:00
28,biology624,2019-05-27 00:00:00,202,1,3,2019-05-28 00:00:00
27,biology265,2019-06-02 00:00:00,713,0,6,2019-06-03 00:00:00
50,biology622,2019-12-10 00:00:00,790,0,8,2019-12-11 00:00:00
5,biology1394,2019-05-30 00:00:00,414,0,6,2019-05-31 00:00:00
42,biology70,2019-10-03 00:00:00,78,1,4,2019-10-04 00:00:00
4,biology1008,2019-04-18 00:00:00,454,0,8,2019-04-19 00:00:00
52,biology434,2019-11-07 00:00:00,36,1,6,2019-11-08 00:00:00
26,biology423,2019-03-20 00:00:00,848,0,5,2019-03-21 00:00:00
26,biology646,2020-05-19 00:00:00,717,0,8,2020-05-20 00:00:00
18,biology239,2019-01-21 00:00:00,746,1,8,2019-01-22 00:00:00
19,biology166,2019-06-21 00:00:00,801,1,1,2019-06-22 00:00:00
58,biology724,2019-01-03 00:00:00,435,1,7,2019-01-04 00:00:00
23,biology1257,2019-07-06 00:00:00,428,0,1,2019-07-07 00:00:00
41,biology1165,2019-08-28 00:00:00,702,0,7,2019-08-29 00:00:00
17,biology778,2019-06-17 00:00:00,308,1,4,2019-06-18 00:00:00
25,biology566,2019-02-17 00:00:00,240,1,3,2019-02-18 00:00:00
23,biology629,2019-10-24 00:00:00,243,0,0,2019-10-25 00:00:00
20,biology1112,2020-02-26 00:00:00,786,1,5,2020-02-27 00:00:00
53,biology74,2019-02-04 00:00:00,83,0,4,2019-02-05 00:00:00
24,biology1372,2019-06-05 00:00:00,469,0,8,2019-06-06 00:00:00
18,biology69,2020-07-26 00:00:00,290,0,1,2020-07-27 00:00:00
26,biology911,2019-07-10 00:00:00,243,1,5,2019-07-11 00:00:00
17,biology1171,2019-11-24 00:00:00,596,0,7,2019-11-25 00:00:00
0,biology832,2019-05-24 00:00:00,455,0,0,2019-05-25 00:00:00
54,biology192,2019-05-08 00:00:00,701,0,0,2019-05-09 00:00:00
43,biology435,2019-02-10 00:00:00,255,1,6,2019-02-11 00:00:00
22,biology488,2020-01-06 00:00:00,397,1,1,2020-01-07 00:00:00
7,biology474,2020-01-29 00:00:00,629,0,2,2020-01-30 00:00:00
50,biology35,2020-03-12 00:00:00,553,0,2,2020-03-13 00:00:00
52,biology1300,2020-07-02 00:00:00,551,0,4,2020-07-03 00:00:00
29,biology1141,2019-11-16 00:00:00,221,1,6,2019-11-17 00:00:00
0,biology397,2020-03-01 00:00:00,773,1,2,2020-03-02 00:00:00
10,biology950,2019-11-10 00:00:00,334,1,5,2019-11-11 00:00:00
5,biology680,2020-02-23 00:00:00,841,1,4,2020-02-24 00:00:00
27,biology562,2019-12-06 00:00:00,66,0,0,2019-12-07 00:00:00
29,biology263,2020-01-15 00:00:00,784,1,1,2020-01-16 00:00:00
6,biology298,2020-07-25 00:00:00,93,1,6,2020-07-26 00:00:00
55,biology952,2020-07-12 00:00:00,444,1,7,2020-07-13 00:00:00
8,biology567,2019-04-26 00:00:00,813,0,1,2019-04-27 00:00:00
38,biology279,2019-10-20 00:00:00,635,0,2,2019-10-21 00:00:00
12,biology146,2020-03-07 00:00:00,593,0,1,2020-03-08 00:00:00
58,biology948,2019-11-20 00:00:00,813,1,7,2019-11-21 00:00:00
8,biology3,2019-12-29 00:00:00,327,0,2,2019-12-30 00:00:00
53,biology629,2019-08-31 00:00:00,740,1,7,2019-09-01 00:00:00
17,biology853,2019-06-18 00:00:00,108,1,0,2019-06-19 00:00:00
8,biology213,2019-03-11 00:00:00,602,1,5,2019-03-12 00:00:00
7,biology1363,2019-09-14 00:00:00,457,0,6,2019-09-15 00:00:00
3,biology935,2019-01-02 00:00:00,63,1,3,2019-01-03 00:00:00
60,biology754,2019-03-01 00:00:00,832,0,2,2019-03-02 00:00:00
59,biology1226,2019-07-17 00:00:00,368,1,8,2019-07-18 00:00:00
35,biology919,2019-07-23 00:00:00,323,0,4,2019-07-24 00:00:00
11,biology1297,2020-06-02 00:00:00,334,0,1,2020-06-03 00:00:00
38,biology1316,2020-07-22 00:00:00,27,0,0,2020-07-23 00:00:00
4,biology928,2020-08-20 00:00:00,597,0,4,2020-08-21 00:00:00
4,biology1325,2020-03-10 00:00:00,804,1,1,2020-03-11 00:00:00
5,biology1138,2019-04-04 00:00:00,142,1,5,2019-04-05 00:00:00
10,biology805,2020-04-05 00:00:00,745,1,7,2020-04-06 00:00:00
29,biology50,2020-02-14 00:00:00,7,0,8,2020-02-15 00:00:00
22,biology932,2020-02-01 00:00:00,213,0,6,2020-02-02 00:00:00
8,biology237,2020-02-01 00:00:00,430,0,8,2020-02-02 00:00:00
9,biology524,2019-09-21 00:00:00,253,1,4,2019-09-22 00:00:00
56,biology1240,2019-11-14 00:00:00,599,1,8,2019-11-15 00:00:00
16,biology1119,2020-06-18 00:00:00,586,0,7,2020-06-19 00:00:00
34,biology406,2019-02-02 00:00:00,765,1,4,2019-02-03 00:00:00
46,biology923,2020-05-29 00:00:00,724,0,8,2020-05-30 00:00:00
10,biology147,2020-08-01 00:00:00,470,1,2,2020-08-02 00:00:00
26,biology8,2019-10-27 00:00:00,618,1,1,2019-10-28 00:00:00
26,biology824,2020-03-02 00:00:00,89,1,4,2020-03-03 00:00:00
43,biology1104,2020-03-30 00:00:00,82,1,2,2020-03-31 00:00:00
19,biology936,2020-01-20 00:00:00,727,1,5,2020-01-21 00:00:00
38,biology320,2019-04-13 00:00:00,258,1,4,2019-04-14 00:00:00
26,biology418,2019-11-20 00:00:00,195,0,1,2019-11-21 00:00:00
4,biology1064,2020-04-10 00:00:00,494,0,4,2020-04-11 00:00:00
61,biology277,2020-03-13 00:00:00,27,1,0,2020-03-14 00:00:00
16,biology317,2020-07-14 00:00:00,566,0,8,2020-07-15 00:00:00
33,biology549,2019-11-20 00:00:00,743,1,7,2019-11-21 00:00:00
37,biology975,2019-10-03 00:00:00,145,0,5,2019-10-04 00:00:00
1,biology625,2019-11-09 00:00:00,484,0,5,2019-11-10 00:00:00
45,biology310,2020-07-21 00:00:00,155,1,7,2020-07-22 00:00:00
21,biology472,2019-05-15 00:00:00,183,0,6,2019-05-16 00:00:00
3,biology1008,2020-02-24 00:00:00,822,1,8,2020-02-25 00:00:00
8,biology429,2019-11-02 00:00:00,450,1,3,2019-11-03 00:00:00
18,biology525,2019-04-30 00:00:00,647,1,2,2019-05-01 00:00:00
14,biology807,2019-12-10 00:00:00,387,1,2,2019-12-11 00:00:00
39,biology460,2019-09-11 00:00:00,736,0,0,2019-09-12 00:00:00
23,biology365,2019-08-01 00:00:00,305,0,7,2019-08-02 00:00:00
11,biology983,2019-10-12 00:00:00,107,1,0,2019-10-13 00:00:00
6,biology352,2019-06-14 00:00:00,183,1,2,2019-06-15 00:00:00
27,biology421,2020-01-12 00:00:00,187,0,5,2020-01-13 00:00:00
52,biology846,2019-12-06 00:00:00,579,0,4,2019-12-07 00:00:00
4,biology712,2019-10-11 00:00:00,303,0,3,2019-10-12 00:00:00
4,biology423,2019-09-07 00:00:00,418,1,8,2019-09-08 00:00:00
30,biology508,2020-06-28 00:00:00,195,0,5,2020-06-29 00:00:00
9,biology2,2020-02-12 00:00:00,839,0,2,2020-02-13 00:00:00
9,biology537,2020-03-28 00:00:00,31,1,7,2020-03-29 00:00:00
48,biology2,2019-02-16 00:00:00,34,0,8,2019-02-17 00:00:00
45,biology545,2019-07-06 00:00:00,393,1,3,2019-07-07 00:00:00
37,biology258,2020-05-02 00:00:00,407,0,0,2020-05-03 00:00:00
12,biology1323,2019-04-09 00:00:00,217,0,6,2019-04-10 00:00:00
39,biology1128,2019-03-17 00:00:00,599,0,0,2019-03-18 00:00:00
10,biology1323,2019-10-03 00:00:00,735,0,6,2019-10-04 00:00:00
43,biology167,2019-02-08 00:00:00,429,1,1,2019-02-09 00:00:00
54,biology1259,2019-04-12 00:00:00,250,1,4,2019-04-13 00:00:00
49,biology1016,2020-07-25 00:00:00,183,0,3,2020-07-26 00:00:00
61,biology305,2019-06-15 00:00:00,467,0,2,2019-06-16 00:00:00
41,biology1158,2019-01-19 00:00:00,711,1,5,2019-01-20 00:00:00
17,biology999,2020-01-21 00:00:00,221,0,3,2020-01-22 00:00:00
46,biology188,2019-11-20 00:00:00,629,1,7,2019-11-21 00:00:00
61,biology237,2019-10-16 00:00:00,326,1,1,2019-10-17 00:00:00
40,biology346,2020-04-14 00:00:00,372,1,5,2020-04-15 00:00:00
59,biology108,2019-12-25 00:00:00,317,0,1,2019-12-26 00:00:00
6,biology174,2019-12-31 00:00:00,442,1,7,2020-01-01 00:00:00
46,biology8,2020-01-26 00:00:00,817,1,2,2020-01-27 00:00:00
44,biology346,2019-07-01 00:00:00,31,1,6,2019-07-02 00:00:00
56,biology1258,2020-01-02 00:00:00,707,0,1,2020-01-03 00:00:00
20,biology468,2020-06-24 00:00:00,718,1,8,2020-06-25 00:00:00
31,biology1334,2019-03-16 00:00:00,708,0,5,2019-03-17 00:00:00
30,biology1354,2019-12-09 00:00:00,129,0,4,2019-12-10 00:00:00
21,biology871,2019-06-06 00:00:00,58,0,4,2019-06-07 00:00:00
53,biology1085,2019-08-09 00:00:00,98,0,5,2019-08-10 00:00:00
46,biology689,2019-05-03 00:00:00,391,1,7,2019-05-04 00:00:00
29,biology602,2020-01-19 00:00:00,635,1,1,2020-01-20 00:00:00
50,biology1207,2020-03-08 00:00:00,377,1,7,2020-03-09 00:00:00
22,biology164,2020-06-17 00:00:00,71,1,8,2020-06-18 00:00:00
5,biology100,2020-01-08 00:00:00,726,0,3,2020-01-09 00:00:00
38,biology239,2020-05-21 00:00:00,656,1,2,2020-05-22 00:00:00
21,biology943,2020-07-09 00:00:00,706,0,6,2020-07-10 00:00:00
27,biology95,2020-05-20 00:00:00,350,1,1,2020-05-21 00:00:00
46,biology748,2020-03-16 00:00:00,271,1,6,2020-03-17 00:00:00
24,biology1194,2019-01-09 00:00:00,516,1,3,2019-01-10 00:00:00
13,biology390,2019-02-20 00:00:00,568,1,2,2019-02-21 00:00:00
45,biology520,2019-02-06 00:00:00,632,1,8,2019-02-07 00:00:00
56,biology1256,2019-10-13 00:00:00,723,1,7,2019-10-14 00:00:00
51,biology734,2020-01-28 00:00:00,540,0,0,2020-01-29 00:00:00
43,biology1142,2020-06-18 00:00:00,404,1,1,2020-06-19 00:00:00
22,biology407,2019-06-04 00:00:00,474,0,5,2019-06-05 00:00:00
60,biology394,2020-07-28 00:00:00,172,1,7,2020-07-29 00:00:00
40,biology908,2020-08-03 00:00:00,510,1,4,2020-08-04 00:00:00
6,biology1295,2019-09-01 00:00:00,816,1,0,2019-09-02 00:00:00
51,biology556,2020-03-10 00:00:00,300,0,4,2020-03-11 00:00:00
21,biology52,2020-06-03 00:00:00,525,1,4,2020-06-04 00:00:00
17,biology182,2020-01-14 00:00:00,333,0,0,2020-01-15 00:00:00
47,biology1202,2020-01-16 00:00:00,459,0,6,2020-01-17 00:00:00
20,biology1137,2020-03-29 00:00:00,264,0,0,2020-03-30 00:00:00
29,biology736,2020-03-17 00:00:00,711,1,6,2020-03-18 00:00:00
41,biology613,2019-03-28 00:00:00,248,0,8,2019-03-29 00:00:00
40,biology431,2020-07-24 00:00:00,36,1,6,2020-07-25 00:00:00
24,biology939,2019-01-03 00:00:00,503,0,0,2019-01-04 00:00:00
55,biology135,2020-03-17 00:00:00,491,1,2,2020-03-18 00:00:00
59,biology593,2019-06-07 00:00:00,47,1,0,2019-06-08 00:00:00
42,biology585,2020-08-21 00:00:00,134,1,0,2020-08-22 00:00:00
42,biology330,2019-12-14 00:00:00,29,1,4,2019-12-15 00:00:00
44,biology683,2020-01-15 00:00:00,296,0,1,2020-01-16 00:00:00
56,biology450,2020-06-21 00:00:00,441,0,2,2020-06-22 00:00:00
48,biology318,2020-04-06 00:00:00,109,0,3,2020-04-07 00:00:00
37,biology282,2019-09-05 00:00:00,152,1,5,2019-09-06 00:00:00
26,biology1002,2019-05-07 00:00:00,556,0,8,2019-05-08 00:00:00
36,biology62,2020-06-20 00:00:00,541,0,6,2020-06-21 00:00:00
47,biology1289,2020-07-14 00:00:00,787,0,2,2020-07-15 00:00:00
1,biology214,2020-08-06 00:00:00,634,1,6,2020-08-07 00:00:00
49,biology1218,2020-05-21 00:00:00,72,0,0,2020-05-22 00:00:00
29,biology251,2020-01-15 00:00:00,780,1,6,2020-01-16 00:00:00
5,biology1114,2019-10-13 00:00:00,766,1,7,2019-10-14 00:00:00
23,biology299,2019-06-08 00:00:00,835,1,4,2019-06-09 00:00:00
36,biology701,2020-08-04 00:00:00,845,0,5,2020-08-05 00:00:00
16,biology763,2020-06-02 00:00:00,758,1,8,2020-06-03 00:00:00
9,biology613,2019-03-30 00:00:00,35,0,8,2019-03-31 00:00:00
7,biology1063,2019-01-16 00:00:00,8,0,4,2019-01-17 00:00:00
0,biology142,2019-05-06 00:00:00,750,0,5,2019-05-07 00:00:00
9,biology230,2019-10-12 00:00:00,689,1,1,2019-10-13 00:00:00
17,biology1366,2019-06-11 00:00:00,605,0,3,2019-06-12 00:00:00
57,biology143,2019-05-14 00:00:00,90,1,1,2019-05-15 00:00:00
10,biology458,2020-04-15 00:00:00,46,0,8,2020-04-16 00:00:00
15,biology1042,2019-01-09 00:00:00,97,0,1,2019-01-10 00:00:00
11,biology836,2019-04-17 00:00:00,736,1,7,2019-04-18 00:00:00
28,biology293,2019-06-05 00:00:00,304,0,0,2019-06-06 00:00:00
21,biology277,2020-03-19 00:00:00,122,1,6,2020-03-20 00:00:00
4,biology528,2020-07-16 00:00:00,820,1,2,2020-07-17 00:00:00
35,biology80,2020-04-29 00:00:00,53,0,8,2020-04-30 00:00:00
40,biology1127,2020-07-22 00:00:00,265,1,1,2020-07-23 00:00:00
13,biology11,2020-02-08 00:00:00,618,0,5,2020-02-09 00:00:00
23,biology894,2020-06-18 00:00:00,276,1,1,2020-06-19 00:00:00
18,biology482,2020-08-15 00:00:00,305,0,1,2020-08-16 00:00:00
7,biology509,2020-05-04 00:00:00,255,0,3,2020-05-05 00:00:00
2,biology52,2019-06-29 00:00:00,394,1,0,2019-06-30 00:00:00
56,biology1353,2019-10-01 00:00:00,643,1,0,2019-10-02 00:00:00
16,biology1147,2019-09-25 00:00:00,171,1,2,2019-09-26 00:00:00
24,biology747,2019-11-14 00:00:00,272,0,6,2019-11-15 00:00:00
27,biology1246,2020-05-21 00:00:00,92,0,8,2020-05-22 00:00:00
46,biology800,2020-04-12 00:00:00,552,0,4,2020-04-13 00:00:00
48,biology1392,2019-03-21 00:00:00,834,1,2,2019-03-22 00:00:00
37,biology1058,2020-03-23 00:00:00,371,1,1,2020-03-24 00:00:00
46,biology487,2020-01-07 00:00:00,429,1,1,2020-01-08 00:00:00
47,biology1174,2020-03-20 00:00:00,592,0,5,2020-03-21 00:00:00
21,biology864,2019-04-21 00:00:00,444,1,3,2019-04-22 00:00:00
8,biology392,2019-07-10 00:00:00,693,0,3,2019-07-11 00:00:00
29,biology780,2019-11-21 00:00:00,372,1,7,2019-11-22 00:00:00
46,biology871,2019-01-06 00:00:00,765,0,6,2019-01-07 00:00:00
47,biology482,2019-12-09 00:00:00,412,0,3,2019-12-10 00:00:00
22,biology495,2019-04-12 00:00:00,813,0,0,2019-04-13 00:00:00
31,biology1200,2020-02-10 00:00:00,364,1,7,2020-02-11 00:00:00
2,biology690,2020-06-22 00:00:00,540,0,8,2020-06-23 00:00:00
21,biology840,2020-04-20 00:00:00,571,0,6,2020-04-21 00:00:00
36,biology893,2019-11-11 00:00:00,378,0,7,2019-11-12 00:00:00
45,biology190,2019-07-06 00:00:00,532,1,3,2019-07-07 00:00:00
58,biology776,2019-02-05 00:00:00,845,1,7,2019-02-06 00:00:00
21,biology865,2020-06-06 00:00:00,260,1,1,2020-06-07 00:00:00
4,biology1182,2019-02-28 00:00:00,422,1,3,2019-03-01 00:00:00
51,biology803,2019-05-13 00:00:00,140,0,3,2019-05-14 00:00:00
52,biology170,2019-11-02 00:00:00,438,1,4,2019-11-03 00:00:00
20,biology1037,2019-12-27 00:00:00,47,0,1,2019-12-28 00:00:00
29,biology1165,2020-06-14 00:00:00,454,1,3,2020-06-15 00:00:00
33,biology183,2020-02-29 00:00:00,328,1,1,2020-03-01 00:00:00
59,biology600,2019-07-14 00:00:00,648,0,3,2019-07-15 00:00:00
24,biology62,2019-10-10 00:00:00,336,1,6,2019-10-11 00:00:00
14,biology833,2019-08-09 00:00:00,476,0,6,2019-08-10 00:00:00
56,biology708,2019-01-09 00:00:00,668,1,3,2019-01-10 00:00:00
51,biology847,2019-05-21 00:00:00,163,0,4,2019-05-22 00:00:00
6,biology252,2020-05-31 00:00:00,841,1,8,2020-06-01 00:00:00
52,biology716,2019-11-21 00:00:00,630,1,4,2019-11-22 00:00:00
46,biology341,2019-01-16 00:00:00,20,1,2,2019-01-17 00:00:00
48,biology1165,2019-09-26 00:00:00,745,1,6,2019-09-27 00:00:00
50,biology68,2019-01-26 00:00:00,251,1,4,2019-01-27 00:00:00
9,biology760,2019-06-17 00:00:00,415,1,3,2019-06-18 00:00:00
6,biology970,2020-03-23 00:00:00,611,0,4,2020-03-24 00:00:00
33,biology1301,2020-05-09 00:00:00,412,1,1,2020-05-10 00:00:00
11,biology842,2019-09-17 00:00:00,142,1,6,2019-09-18 00:00:00
61,biology1056,2020-04-08 00:00:00,485,1,4,2020-04-09 00:00:00
51,biology381,2020-05-24 00:00:00,175,1,8,2020-05-25 00:00:00
50,biology415,2020-04-25 00:00:00,269,0,6,2020-04-26 00:00:00
40,biology313,2019-07-02 00:00:00,312,0,8,2019-07-03 00:00:00
42,biology1325,2020-05-12 00:00:00,55,0,5,2020-05-13 00:00:00
55,biology585,2020-01-05 00:00:00,568,1,8,2020-01-06 00:00:00
21,biology345,2020-03-06 00:00:00,336,1,7,2020-03-07 00:00:00
39,biology1001,2019-08-31 00:00:00,84,0,7,2019-09-01 00:00:00
54,biology1064,2019-11-28 00:00:00,621,1,4,2019-11-29 00:00:00
44,biology537,2019-05-24 00:00:00,160,0,0,2019-05-25 00:00:00
53,biology1131,2020-05-06 00:00:00,506,1,1,2020-05-07 00:00:00
3,biology342,2020-02-26 00:00:00,235,1,4,2020-02-27 00:00:00
13,biology586,2020-03-16 00:00:00,814,0,8,2020-03-17 00:00:00
58,biology893,2020-07-01 00:00:00,347,1,1,2020-07-02 00:00:00
14,biology381,2019-02-08 00:00:00,442,0,6,2019-02-09 00:00:00
25,biology579,2020-01-06 00:00:00,643,0,2,2020-01-07 00:00:00
27,biology353,2019-07-02 00:00:00,735,1,7,2019-07-03 00:00:00
23,biology1182,2019-06-25 00:00:00,91,0,8,2019-06-26 00:00:00
24,biology58,2019-03-26 00:00:00,598,0,2,2019-03-27 00:00:00
12,biology143,2019-07-26 00:00:00,264,1,4,2019-07-27 00:00:00
37,biology809,2019-09-08 00:00:00,56,0,7,2019-09-09 00:00:00
30,biology1226,2019-03-25 00:00:00,849,0,7,2019-03-26 00:00:00
48,biology408,2020-06-22 00:00:00,575,0,5,2020-06-23 00:00:00
7,biology643,2019-04-28 00:00:00,725,0,5,2019-04-29 00:00:00
26,biology354,2020-01-24 00:00:00,794,0,3,2020-01-25 00:00:00
4,biology440,2019-03-01 00:00:00,72,0,5,2019-03-02 00:00:00
17,biology567,2020-07-13 00:00:00,528,0,7,2020-07-14 00:00:00
5,biology185,2020-02-15 00:00:00,713,0,5,2020-02-16 00:00:00
25,biology1307,2020-03-22 00:00:00,628,1,8,2020-03-23 00:00:00
11,biology433,2019-04-29 00:00:00,404,1,5,2019-04-30 00:00:00
27,biology84,2020-02-23 00:00:00,564,0,0,2020-02-24 00:00:00
